Бест на Речном,real_estate_agent,,Руза,sale,flat,2,2,2,36.0,-1,0,3300000,Руза,Верхне-Зарецкая ,29,,
ID 11685529,homeowner,,Руза,sale,flat,2,5,1,37.3,-1,0,4400000,Руза, Гладышева,3А,,
Светлана Тихомирова,realtor,,Руза,sale,flat,3,4,2,41.2,-1,0,5000000,,,,,
Михаил Солонников,realtor,,Руза,sale,flat,5,5,2,47.0,-1,0,4999000,Руза,Новая ,1,,
ID 116197939,homeowner,,Руза,sale,flat,5,5,2,61.2,-1,0,6250000,Руза,проезд Базарный,2,,
Светлана Тихомирова,realtor,,Руза,sale,flat,8,10,1,50.8,-1,0,4300000,Северное сияние мкр, Вишневая,7,,Северное Сияние
Татьяна Волкова,realtor,,Руза,sale,flat,1,4,2,40.7,-1,0,4499999,Руза,Социалистическая ,70,,
Владис,real_estate_agent,,Руза,sale,flat,3,3,1,34.5,-1,0,4800000,Руза,Прирецкая ,34,,
Контис-с,real_estate_agent,,Руза,sale,flat,3,6,2,74.0,-1,0,5000000,Северное сияние мкр, Вишневая,11,,Северное Сияние
Светлана Иванова,realtor,,Руза,sale,flat,2,4,2,45.0,-1,0,5000000,,,,,
ID 112164860,homeowner,,Руза,sale,flat,3,5,1,31.0,-1,0,3900000,,,,,
ID 117884526,homeowner,,Руза,sale,flat,4,5,1,31.0,-1,0,3750000,Руза,Социалистическая ,59,,
Алексей Журавлев,realtor,,Руза,sale,flat,5,7,1,50.4,-1,0,5200000,Северное сияние мкр, Вишневая,8,,Северное Сияние
Алексей Журавлев,realtor,,Руза,sale,flat,4,7,2,70.5,-1,0,7300000,Северное сияние мкр, Вишневая,8,,Северное Сияние
ID 96500457,homeowner,,Руза,sale,flat,1,2,2,47.4,-1,0,4100000,Руза,переулок Урицкого,3,,
ID 2700,real_estate_agent,,Руза,sale,flat,2,2,2,40.1,-1,0,3900000,Руза,Волоколамское шоссе,9,,
Дмитрий Иванов,realtor,,Руза,sale,flat,3,11,1,41.0,-1,0,5259000,Руза,Федеративная ,15,,Федеративный
ID 116792148,homeowner,,Руза,sale,flat,1,5,1,35.4,-1,0,4400000,Руза,Федеративная ,11,,
ID 6946678,realtor,,Руза,sale,flat,1,6,1,39.3,-1,0,3999999,Руза,Революционная ,18,,
ID 6946678,realtor,,Руза,sale,flat,1,6,1,39.0,-1,0,3999999,Руза,Революционная ,18,,
ID 14105934,unknown,,Руза,sale,flat,5,5,2,50.0,-1,0,5970000,Руза,Федеративная ,6,,
ID 85028483,real_estate_agent,,Руза,sale,flat,1,5,1,36.0,-1,0,4899000,Руза,Федеративная ,11,,
ID 2700,real_estate_agent,,Руза,sale,flat,4,4,2,42.3,-1,0,4600000,,,,,
ID 106448022,homeowner,,Руза,sale,flat,5,5,1,40.2,-1,0,4150000,Северное сияние мкр, Вишневая,2,,Северное Сияние
ID 160562,realtor,,Руза,sale,flat,1,7,2,50.0,-1,0,6500000,Северное сияние мкр, Вишневая,,,
ID 752275,homeowner,,Руза,sale,flat,1,1,1,29.0,-1,0,4500000,Руза,Почтовая ,2/2,,
ID 96117179,homeowner,,Руза,sale,flat,3,9,2,60.1,-1,0,11000000,Руза,Федеративная ,13,,
ID 65611475,homeowner,,Руза,sale,flat,2,5,1,33.3,-1,0,5100000,Руза,Революционная ,26,,
ID 114779569,homeowner,,Руза,sale,flat,1,3,2,59.8,-1,0,7300000,Руза,Прирецкая ,34,,
ID 94681147,homeowner,,Руза,sale,flat,4,4,2,42.4,-1,0,4500000,,,,,
ID 79566947,unknown,,Руза,sale,flat,7,7,1,50.0,-1,0,3800000,Северное сияние мкр, Вишневая,11,,Северное Сияние
ID 22934287,homeowner,,Руза,sale,flat,1,4,2,43.5,-1,0,4500000,,,,,
ID 15968722,homeowner,,Руза,sale,flat,7,7,2,74.0,-1,0,4300000,Северное сияние мкр, Вишневая,10,,Северное Сияние
ID 112529474,homeowner,,Руза,sale,flat,2,11,1,46.0,-1,0,7100000,Руза,Федеративная ,13,,
ID 117722035,homeowner,,Руза,sale,flat,8,9,1,41.3,-1,0,7200000,Руза,Федеративная ,15,,Федеративный
ID 64772850,homeowner,,Руза,sale,flat,5,6,2,49.0,-1,0,4500000,,,,,
МГСН-Центр оформления,real_estate_agent,,Руза,sale,flat,10,19,1,49.6,-1,0,5400000,,бульвар Генерала Ремезова,10,Одинцово,Молодежный (Голицыно)
Сергей Кайер,realtor,,Руза,sale,flat,4,4,1,30.0,-1,0,3850000,,,,,Дружный
ID 70070246,homeowner,,Руза,sale,flat,5,9,2,66.0,-1,0,7450000,Тучково рп, Москворецкая,вл2к4,,Москворецкий
ID 115455154,homeowner,,Руза,sale,flat,4,5,1,39.3,-1,0,3200000,Тучково рп, Победы,2,,
Алёна Елисеева,realtor,,Руза,sale,flat,1,3,2,48.0,-1,0,5100000,Тучково рп, Советская,29,,
ORENSUN,real_estate_agent,,Руза,sale,flat,4,9,2,50.8,-1,0,5699999,Тучково рп, Москворецкая,2к1,,Москворецкий
Зеленый проспект,real_estate_agent,,Краснозаводск,sale,flat,3,4,1,31.9,-1,0,3290000,Краснозаводск, Трудовые Резервы,11,,
АБСОЛЮТ НЕДВИЖИМОСТЬ,real_estate_agent,,Краснозаводск,sale,flat,3,5,2,39.7,-1,0,3850000,Краснозаводск,Театральная ,16,,
ID 57505,realtor,,Краснозаводск,sale,flat,1,4,2,42.2,-1,0,3300000,Краснозаводск, Трудовые Резервы,12,,
Михаил Гогонин,realtor,,Краснозаводск,sale,flat,3,4,2,42.4,-1,0,3990000,Краснозаводск, Трудовые Резервы,11,,
Виталий Осипов,realtor,,Краснозаводск,sale,flat,5,5,2,44.3,-1,0,3650000,Краснозаводск,Театральная ,10,,
Градомиръ,real_estate_agent,,Краснозаводск,sale,flat,2,5,2,44.5,-1,0,4350000,Краснозаводск,Новая ,1,,
Ирина Захарова,realtor,,Краснозаводск,sale,flat,3,5,1,30.6,-1,0,2800000,Краснозаводск,Новая ,7,,
Лариса Филиповских,realtor,,Краснозаводск,sale,flat,9,9,1,37.0,-1,0,2800000,Краснозаводск, 50 лет Октября,3,,
Престиж Group,real_estate_agent,,Краснозаводск,sale,flat,4,4,2,44.3,-1,0,3100000,Краснозаводск,1 Мая ,43,,
АБСОЛЮТ НЕДВИЖИМОСТЬ,real_estate_agent,,Краснозаводск,sale,flat,1,5,2,45.4,-1,0,4080000,Краснозаводск, 50 лет Октября,4,,
Желтый квадрат,real_estate_agent,,Краснозаводск,sale,flat,1,4,2,42.0,-1,0,3700000,,1 Мая ,51,Ростокино,
Авеню,real_estate_agent,,Краснозаводск,sale,flat,2,4,2,40.0,-1,0,4700000,Краснозаводск,Новая ,8,,
Виталий Осипов,realtor,,Краснозаводск,sale,flat,2,5,1,33.2,-1,0,3550000,Краснозаводск,1 Мая ,35А,,
ID 57505,realtor,,Краснозаводск,sale,flat,2,2,1,29.6,-1,0,2699000,Краснозаводск,1 Мая ,11,,
ID 48262250,homeowner,,Краснозаводск,sale,flat,2,5,2,22.4,-1,0,1750000,Краснозаводск,Новая ,4,,
Центр оформления недвижимости Радмила,real_estate_agent,,Краснозаводск,sale,flat,3,5,1,29.4,-1,0,3150000,Краснозаводск,Театральная ,16,,
Областной Центр Недвижимости,real_estate_agent,,Краснозаводск,sale,flat,3,9,1,38.0,-1,0,3300000,Краснозаводск, 50 лет Октября,3,,
Мелитина Березова,realtor,,Краснозаводск,sale,flat,3,4,1,35.5,-1,0,2800000,Краснозаводск,1 Мая ,37,,
Градомиръ,real_estate_agent,,Краснозаводск,sale,flat,3,4,1,40.5,-1,0,4550000,Краснозаводск,1 Мая ,10б,,
Честный Партнер,real_estate_agent,,Краснозаводск,sale,flat,4,4,2,43.7,-1,0,3549000,Краснозаводск,1 Мая ,53,,
ID 16452081,homeowner,,Краснозаводск,sale,flat,1,5,1,53.3,-1,0,3400000,Краснозаводск,Театральная ,10,,
Честный Партнер,real_estate_agent,,Краснозаводск,sale,flat,1,4,2,43.6,-1,0,4350000,Краснозаводск, Трудовые Резервы,10,,
ID 114524511,homeowner,,Краснозаводск,sale,flat,3,3,1,33.4,-1,0,3850000,Краснозаводск,Театральная ,7,,
ID 59622779,homeowner,,Краснозаводск,sale,flat,1,5,2,45.8,-1,0,4080000,Краснозаводск, 50 лет Октября,4,,
ID 17497752,homeowner,,Краснозаводск,sale,flat,1,4,2,43.0,-1,0,4190000,Краснозаводск, Трудовые Резервы,9,,
Банк ТРАСТ,real_estate_agent,,Краснозаводск,sale,flat,1,3,2,52.3,-1,0,2877840,Сергиев Посад,Фестивальная ,2а,,
ID 105334780,homeowner,,Краснозаводск,sale,flat,3,3,2,36.0,-1,0,2600000,,,,,
ИНКОМ-Недвижимость,real_estate_agent,,Краснозаводск,sale,flat,1,2,1,28.2,-1,0,2100000,пос. Мостовик, Лесная,5,,
ГОРОДА,real_estate_agent,,Яхрома,sale,flat,1,5,2,43.7,-1,0,5000000,Яхрома, Ленина,37,,
ID 122337929,homeowner,,Яхрома,sale,flat,4,5,2,44.3,-1,0,5100000,Яхрома,Большевистская ,22,,
Этажи Дмитров,real_estate_agent,,Яхрома,sale,flat,3,9,2,53.0,-1,0,6100000,Яхрома, Бусалова,17,,На Бусалова
ID 111651711,homeowner,,Яхрома,sale,flat,4,5,1,48.0,-1,0,6300000,Яхрома,Парковая ,6,,
Насими Ахмедов,realtor,,Яхрома,sale,flat,3,6,2,48.9,-1,0,5770000,Яхрома, Бусалова,10,,На Бусалова
ID 481409,homeowner,,Яхрома,sale,flat,8,10,1,39.9,-1,0,4950000,Яхрома, Конярова,7А,,
МЕЧТА,real_estate_agent,,Яхрома,sale,flat,3,9,1,51.9,-1,0,4800000,Яхрома, Бусалова,15,,На Бусалова
Елена Васильева,realtor,,Яхрома,sale,flat,5,5,2,37.0,-1,0,3500000,Яхрома,Большевистская ,23,,
Центр дистанционных торгов,real_estate_agent,,Яхрома,sale,flat,2,2,1,29.9,-1,0,2610000,Яхрома,Большевистская ,4,,
Эксперт-Риелт 24,real_estate_agent,,Яхрома,sale,flat,2,4,1,37.4,-1,0,3599000,Яхрома, Кирьянова,32,,
Самолет Плюс Дмитров,real_estate_agent,,Яхрома,sale,flat,5,5,1,28.4,-1,0,3200000,Яхрома,Большевистская ,23,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,2,5,2,46.6,-1,0,4300000,,,,,
Зинаида Малютина,realtor,,Яхрома,sale,flat,3,3,1,37.0,-1,0,5000000,Яхрома, Ленина,2,,
ПАРУСА,real_estate_agent,,Яхрома,sale,flat,4,5,2,43.4,-1,0,3650000,Яхрома,Большевистская ,4,,
ID 94176867,realtor,,Яхрома,sale,flat,1,5,2,44.0,-1,0,4700000,Яхрома, Ленина,35,,
Татьяна Москальцова,realtor,,Яхрома,sale,flat,5,5,2,43.7,-1,0,3999000,Яхрома,Большевистская ,2,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,2,5,2,63.0,-1,0,6150000,Яхрома, Бусалова,10,,На Бусалова
ID 63233547,homeowner,,Яхрома,sale,flat,9,9,1,40.0,-1,0,3800000,,,,,
Этажи Дмитров,real_estate_agent,,Яхрома,sale,flat,1,9,2,64.0,-1,0,6149999,Яхрома, Бусалова,15,,На Бусалова
Этажи Дмитров,real_estate_agent,,Яхрома,sale,flat,1,5,1,37.6,-1,0,5650000,Яхрома, Бусалова,10,,На Бусалова
ID 106845954,homeowner,,Яхрома,sale,flat,5,5,2,36.2,-1,0,3900000,Яхрома, Ленина,39,,
Этажи Дмитров,real_estate_agent,,Яхрома,sale,flat,3,5,1,29.6,-1,0,3600000,Яхрома, Ленина,37,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,3,5,1,42.0,-1,0,5350000,Яхрома, Бусалова,10,,На Бусалова
ID 1257346,homeowner,,Яхрома,sale,flat,2,5,1,33.6,-1,0,5300000,Яхрома,Парковая ,6,,
Этажи Дмитров,real_estate_agent,,Яхрома,sale,flat,5,5,1,31.5,-1,0,4200000,Яхрома, Бусалова,11а,,
ID 13388699,unknown,,Яхрома,sale,flat,5,5,2,43.7,-1,0,4350000,Яхрома, Ленина,30,,
Этажи Дмитров,real_estate_agent,,Яхрома,sale,flat,3,9,1,51.2,-1,0,4500000,Яхрома, Бусалова,15,,На Бусалова
ID 78668458,unknown,,Яхрома,sale,flat,3,9,1,39.6,-1,0,4000000,Яхрома, Конярова,7,,
Золотой ключ,real_estate_agent,,Яхрома,sale,flat,5,5,1,20.9,-1,0,3100000,Яхрома, Ленина,5,,
ID 282975,realtor,,Яхрома,sale,flat,4,9,2,66.0,-1,0,7000000,Яхрома, Бусалова,15,,На Бусалова
Владис Дмитров,real_estate_agent,,Яхрома,sale,flat,5,5,1,28.9,-1,0,3800000,Яхрома,Большевистская ,23,,
ID 77552901,realtor,,Яхрома,sale,flat,5,5,2,43.0,-1,0,4100000,Яхрома,Большевистская ,2,,
ID 50742708,homeowner,,Яхрома,sale,flat,8,9,1,38.1,-1,0,5275000,Яхрома, Конярова,7,,
Раиса Сандырева,realtor,,Яхрома,sale,flat,4,5,2,44.0,-1,0,5100000,Яхрома,Большевистская ,22,,
Владис Дмитров,real_estate_agent,,Яхрома,sale,flat,3,5,1,32.6,-1,0,3950000,Яхрома,Большевистская ,2,,
ID 119033248,homeowner,,Яхрома,sale,flat,1,3,-1,65.6,-1,0,3300000,Яхрома, Бусалова,14,,
Золотой ключ,real_estate_agent,,Яхрома,sale,flat,5,5,2,44.2,-1,0,4190000,Яхрома, Ленина,32,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,1,2,2,41.0,-1,0,4400000,Яхрома,Шлюзовой переулок,3,,
ID 95422750,homeowner,,Яхрома,sale,flat,4,5,1,28.6,-1,0,4150000,Яхрома, Ленина,16,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,3,4,1,38.0,-1,0,4500000,Яхрома, Кирьянова,32,,
ID 76665274,realtor,,Яхрома,sale,flat,3,5,1,21.1,-1,0,2950000,Яхрома, Ленина,5,,
Владис Дмитров,real_estate_agent,,Яхрома,sale,flat,4,5,1,28.6,-1,0,4150000,Яхрома, Ленина,,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,2,9,1,41.0,-1,0,5500000,Яхрома, Конярова,7,,
ID 68915383,homeowner,,Яхрома,sale,flat,2,2,2,37.0,-1,0,3950000,Яхрома, Бусалова,,,
ID 15062968,real_estate_agent,,Яхрома,sale,flat,1,3,-1,33.6,-1,0,2399000,Дмитров, Веретенникова,12,,
ID 53382423,realtor,,Яхрома,sale,flat,4,5,1,30.0,-1,0,2400000,,,,,
Марина Кочеткова,realtor,,Яхрома,sale,flat,1,2,2,42.2,-1,0,2300000,Дмитров,Лесная ,15,,
Наталья Шеле,realtor,,Яхрома,sale,flat,1,9,1,31.8,-1,0,3500000,,,,,
Эксперт-Риелт 24,real_estate_agent,,Яхрома,sale,flat,1,3,1,28.3,-1,0,2650000,Запрудня рп, Приозерная,1,,
Центр оформления недвижимости Радмила,real_estate_agent,,Яхрома,sale,flat,4,5,1,44.2,-1,0,3100000,Хотьково,Октябрьская ,8А,,
Татьяна Москальцова,realtor,,Яхрома,sale,flat,4,5,1,29.5,-1,0,3600000,Дмитров, Космонавтов,25,,
Самолет Плюс Дмитров,real_estate_agent,,Яхрома,sale,flat,2,2,1,37.0,-1,0,3300000,,,,,
Валентина Васильева,realtor,,Яхрома,sale,flat,5,5,2,44.0,-1,0,3800000,Икша рп, Рабочая,21,,
Евгений Станчук,realtor,,Дрезна,sale,flat,1,5,2,46.0,-1,0,3999000,Дрезна,Центральная ,24,,
Самолет Плюс  Павловский Посад,real_estate_agent,,Дрезна,sale,flat,4,5,2,43.6,-1,0,3950000,Дрезна,Коммунистическая ,8,,
ЖИЛФОНД,real_estate_agent,,Дрезна,sale,flat,3,5,2,43.8,-1,0,2700000,Дрезна, 1-я Ленинская,6,,
